Date,Product_ID,Product_Name,Category,Base_Price,Current_Price,Discount,Actual_Price,Competitor_Price,Units_Sold,Inventory,Holiday_Flag,Weekend_Flag,Month,Day_of_Week,Quarter,Revenue,Price_Gap,Price_Gap_Pct,Inventory_Level,Season,Is_Discounted,Price_to_Base_Ratio
2023-04-03,WATCH001,SmartWatch S,SmartWatches,15000,14623.28,0.05,13892.12,14693.11,133,236,0,0,4,0,2,1847651.7,-800.9899999999998,-0.05451466707865113,Medium,Spring,1,0.9261413333333334
2023-04-04,WATCH001,SmartWatch S,SmartWatches,15000,13072.81,0.1,11765.53,13360.55,222,396,0,0,4,1,2,2611947.25,-1595.0199999999986,-0.1193828098394152,High,Spring,1,0.7843686666666667
2023-04-05,WATCH001,SmartWatch S,SmartWatches,15000,16837.85,0.0,16837.85,16687.74,69,327,0,0,4,2,2,1161811.34,150.10999999999694,0.008995226435694524,High,Spring,0,1.1225233333333333
2023-04-06,WATCH001,SmartWatch S,SmartWatches,15000,14221.53,0.0,14221.53,15767.75,107,220,0,0,4,3,2,1521703.76,-1546.2199999999993,-0.0980621838879992,Medium,Spring,0,0.948102
2023-04-07,WATCH001,SmartWatch S,SmartWatches,15000,16843.14,0.0,16843.14,15803.34,68,152,0,0,4,4,2,1145333.53,1039.7999999999993,0.06579621776156175,Medium,Spring,0,1.122876
2023-04-08,WATCH001,SmartWatch S,SmartWatches,15000,16840.53,0.0,16840.53,17746.6,83,69,0,1,4,5,2,1397763.59,-906.0699999999997,-0.0510559769195226,Low,Spring,0,1.1227019999999999
2023-04-09,WATCH001,SmartWatch S,SmartWatches,15000,15145.62,0.0,15145.62,13820.19,66,352,0,1,4,6,2,999610.99,1325.4300000000003,0.09590533849389916,High,Spring,0,1.009708
2023-04-10,WATCH001,SmartWatch S,SmartWatches,15000,13558.43,0.0,13558.43,15468.43,144,208,0,0,4,0,2,1952413.99,-1910.0,-0.12347730183347631,Medium,Spring,0,0.9038953333333334
2023-04-11,WATCH001,SmartWatch S,SmartWatches,15000,15013.83,0.05,14263.14,12497.49,115,93,0,0,4,1,2,1640260.57,1765.6499999999996,0.14128036909811487,Low,Spring,1,0.9508759999999999
2023-04-12,WATCH001,SmartWatch S,SmartWatches,15000,14281.0,0.1,12852.9,17135.55,91,372,0,0,4,2,2,1169614.18,-4282.65,-0.24992778171695684,High,Spring,1,0.85686
2023-04-13,WATCH001,SmartWatch S,SmartWatches,15000,13617.78,0.15,11575.11,13146.63,237,135,0,0,4,3,2,2743301.43,-1571.5199999999986,-0.11953785875163435,Low,Spring,1,0.7716740000000001
2023-04-14,WATCH001,SmartWatch S,SmartWatches,15000,13945.14,0.2,11156.12,16603.4,123,212,0,0,4,4,2,1372202.19,-5447.280000000001,-0.3280822000313189,Medium,Spring,1,0.7437413333333334
2023-04-15,WATCH001,SmartWatch S,SmartWatches,15000,14197.59,0.0,14197.59,14792.92,146,66,0,1,4,5,2,2072847.94,-595.3299999999999,-0.04024425198000124,Low,Spring,0,0.946506
2023-04-16,WATCH001,SmartWatch S,SmartWatches,15000,16942.79,0.15,14401.37,13241.23,63,211,0,1,4,6,2,907286.48,1160.1400000000012,0.08761572754192785,Medium,Spring,1,0.9600913333333334
2023-04-17,WATCH001,SmartWatch S,SmartWatches,15000,13422.3,0.05,12751.18,15059.91,156,55,0,0,4,0,2,1989184.45,-2308.7299999999996,-0.15330304098762873,Low,Spring,1,0.8500786666666666
2023-04-18,WATCH001,SmartWatch S,SmartWatches,15000,16803.42,0.05,15963.25,17580.03,53,259,0,0,4,1,2,846052.23,-1616.7799999999988,-0.09196685102357613,Medium,Spring,1,1.0642166666666666
2023-04-19,WATCH001,SmartWatch S,SmartWatches,15000,14962.82,0.1,13466.54,17377.42,177,82,0,0,4,2,2,2383577.34,-3910.8799999999974,-0.2250552728771013,Low,Spring,1,0.8977693333333334
2023-04-20,WATCH001,SmartWatch S,SmartWatches,15000,12766.45,0.0,12766.45,13920.36,80,393,0,0,4,3,2,1021316.27,-1153.9099999999999,-0.08289368953101786,High,Spring,0,0.8510966666666667
2023-04-21,WATCH001,SmartWatch S,SmartWatches,15000,13783.72,0.2,11026.98,13197.43,227,166,0,0,4,4,2,2503124.15,-2170.4500000000007,-0.16446005017643592,Medium,Spring,1,0.735132
2023-04-22,WATCH001,SmartWatch S,SmartWatches,15000,15645.16,0.2,12516.13,13575.06,143,214,0,1,4,5,2,1789806.73,-1058.9300000000003,-0.07800554841009913,Medium,Spring,1,0.8344086666666666
2023-04-23,WATCH001,SmartWatch S,SmartWatches,15000,13789.41,0.0,13789.41,16811.48,161,53,0,1,4,6,2,2220094.51,-3022.0699999999997,-0.17976228148860182,Low,Spring,0,0.919294
2023-04-24,WATCH001,SmartWatch S,SmartWatches,15000,14923.8,0.1,13431.42,14496.42,60,274,0,0,4,0,2,805885.1,-1065.0,-0.07346641446646827,Medium,Spring,1,0.895428
2023-04-25,WATCH001,SmartWatch S,SmartWatches,15000,13652.54,0.0,13652.54,13292.16,109,165,0,0,4,1,2,1488126.97,360.380000000001,0.02711222254321352,Medium,Spring,0,0.9101693333333334
2023-04-26,WATCH001,SmartWatch S,SmartWatches,15000,13527.41,0.2,10821.93,14276.19,185,387,0,0,4,2,2,2002056.37,-3454.26,-0.241959514408256,High,Spring,1,0.721462
2023-04-27,WATCH001,SmartWatch S,SmartWatches,15000,15519.07,0.1,13967.16,14471.68,156,231,0,0,4,3,2,2178876.77,-504.52000000000044,-0.0348625729701044,Medium,Spring,1,0.931144
2023-04-28,WATCH001,SmartWatch S,SmartWatches,15000,12968.09,0.0,12968.09,13261.66,133,98,0,0,4,4,2,1724755.84,-293.5699999999997,-0.022136746078545197,Low,Spring,0,0.8645393333333333
2023-04-29,WATCH001,SmartWatch S,SmartWatches,15000,15519.99,0.1,13967.99,12237.35,95,353,0,1,4,5,2,1326958.87,1730.6399999999994,0.1414227753557755,High,Spring,1,0.9311993333333333
2023-04-30,WATCH001,SmartWatch S,SmartWatches,15000,15671.19,0.2,12536.95,16188.42,257,96,0,1,4,6,2,3221997.25,-3651.4699999999993,-0.22556061678656714,Low,Spring,1,0.8357966666666667
2023-05-01,WATCH001,SmartWatch S,SmartWatches,15000,14192.53,0.15,12063.65,12561.12,93,282,0,0,5,0,2,1121919.85,-497.47000000000116,-0.03960395251378867,Medium,Spring,1,0.8042433333333333
2023-05-02,WATCH001,SmartWatch S,SmartWatches,15000,13329.39,0.0,13329.39,17685.74,137,145,0,0,5,1,2,1826127.11,-4356.350000000002,-0.24631991649769824,Low,Spring,0,0.8886259999999999
2023-05-03,WATCH001,SmartWatch S,SmartWatches,15000,14177.67,0.0,14177.67,16597.82,118,236,0,0,5,2,2,1672964.62,-2420.1499999999996,-0.14581131738987407,Medium,Spring,0,0.945178
2023-05-04,WATCH001,SmartWatch S,SmartWatches,15000,14145.15,0.15,12023.38,16871.81,245,333,0,0,5,3,2,2945728.13,-4848.430000000002,-0.2873686936967641,High,Spring,1,0.8015586666666666
2023-05-05,WATCH001,SmartWatch S,SmartWatches,15000,15778.54,0.0,15778.54,12281.79,79,254,0,0,5,4,2,1246504.4,3496.75,0.2847101277582502,Medium,Spring,0,1.0519026666666667
2023-05-06,WATCH001,SmartWatch S,SmartWatches,15000,16184.83,0.05,15375.59,12819.02,100,154,0,1,5,5,2,1537558.57,2556.5699999999997,0.1994356822908459,Medium,Spring,1,1.0250393333333334
2023-05-07,WATCH001,SmartWatch S,SmartWatches,15000,16721.23,0.0,16721.23,12120.73,82,72,0,1,5,6,2,1371140.69,4600.5,0.3795563468536961,Low,Spring,0,1.1147486666666666
2023-05-08,WATCH001,SmartWatch S,SmartWatches,15000,14881.98,0.0,14881.98,14680.63,61,215,0,0,5,0,2,907800.77,201.35000000000036,0.01371535145290089,Medium,Spring,0,0.992132
2023-05-09,WATCH001,SmartWatch S,SmartWatches,15000,16437.29,0.1,14793.56,14158.95,121,94,0,0,5,1,2,1790021.1,634.6099999999988,0.04482041394312422,Low,Spring,1,0.9862373333333333
2023-05-10,WATCH001,SmartWatch S,SmartWatches,15000,15797.85,0.1,14218.07,16215.78,106,388,0,0,5,2,2,1507115.18,-1997.710000000001,-0.1231954306237505,High,Spring,1,0.9478713333333333
2023-05-11,WATCH001,SmartWatch S,SmartWatches,15000,15141.03,0.0,15141.03,14398.32,108,280,0,0,5,3,2,1635231.22,742.710000000001,0.05158310136182561,Medium,Spring,0,1.0094020000000001
2023-05-12,WATCH001,SmartWatch S,SmartWatches,15000,15639.5,0.15,13293.57,13788.9,146,134,0,0,5,4,2,1940861.46,-495.3299999999999,-0.03592237234297151,Low,Spring,1,0.886238
2023-05-13,WATCH001,SmartWatch S,SmartWatches,15000,16541.5,0.15,14060.27,14173.09,140,309,0,1,5,5,2,1968437.94,-112.81999999999971,-0.007960155477739837,High,Spring,1,0.9373513333333333
2023-05-14,WATCH001,SmartWatch S,SmartWatches,15000,14868.67,0.1,13381.81,13193.58,173,136,0,1,5,6,2,2315052.52,188.22999999999956,0.014266787331414186,Low,Spring,1,0.8921206666666667
2023-05-15,WATCH001,SmartWatch S,SmartWatches,15000,13023.07,0.05,12371.92,14480.05,137,212,0,0,5,0,2,1694953.06,-2108.129999999999,-0.14558858567477317,Medium,Spring,1,0.8247946666666667
2023-05-16,WATCH001,SmartWatch S,SmartWatches,15000,14712.21,0.0,14712.21,16492.03,119,93,0,0,5,1,2,1750753.15,-1779.8199999999997,-0.10792000742176674,Low,Spring,0,0.980814
2023-05-17,WATCH001,SmartWatch S,SmartWatches,15000,16220.59,0.15,13787.5,12232.88,84,371,0,0,5,2,2,1158150.4,1554.6200000000008,0.12708536338131338,High,Spring,1,0.9191666666666667
2023-05-18,WATCH001,SmartWatch S,SmartWatches,15000,15164.73,0.05,14406.5,17608.93,142,229,0,0,5,3,2,2045722.59,-3202.4300000000003,-0.18186397469920093,Medium,Spring,1,0.9604333333333334
2023-05-19,WATCH001,SmartWatch S,SmartWatches,15000,16541.41,0.2,13233.12,13819.25,175,54,0,0,5,4,2,2315796.74,-586.1299999999992,-0.04241402391591434,Low,Spring,1,0.8822080000000001
2023-05-20,WATCH001,SmartWatch S,SmartWatches,15000,14868.18,0.1,13381.36,12944.23,46,281,0,1,5,5,2,615542.52,437.130000000001,0.033770259026608844,Medium,Spring,1,0.8920906666666667
2023-05-21,WATCH001,SmartWatch S,SmartWatches,15000,17011.06,0.15,14459.4,13444.28,141,140,0,1,5,6,2,2038775.91,1015.119999999999,0.07550571692943013,Low,Spring,1,0.9639599999999999
2023-05-22,WATCH001,SmartWatch S,SmartWatches,15000,13125.21,0.05,12468.95,17571.05,143,304,0,0,5,0,2,1783059.2,-5102.0999999999985,-0.2903696705660731,High,Spring,1,0.8312633333333334
2023-05-23,WATCH001,SmartWatch S,SmartWatches,15000,15751.67,0.0,15751.67,17469.46,91,213,0,0,5,1,2,1433401.59,-1717.789999999999,-0.09833103026653366,Medium,Spring,0,1.0501113333333334
2023-05-24,WATCH001,SmartWatch S,SmartWatches,15000,15546.78,0.0,15546.78,12232.8,73,140,0,0,5,2,2,1134915.15,3313.9800000000014,0.27090935844614494,Low,Spring,0,1.0364520000000002
2023-05-25,WATCH001,SmartWatch S,SmartWatches,15000,16490.61,0.05,15666.08,16600.61,99,247,0,0,5,3,2,1550941.51,-934.5300000000007,-0.05629491928308662,Medium,Spring,1,1.0444053333333334
2023-05-26,WATCH001,SmartWatch S,SmartWatches,15000,14445.65,0.2,11556.52,15201.33,209,337,0,0,5,4,2,2415312.32,-3644.8099999999995,-0.23976915177816674,High,Spring,1,0.7704346666666667
2023-05-27,WATCH001,SmartWatch S,SmartWatches,15000,13835.6,0.05,13143.82,13249.39,149,188,0,1,5,5,2,1958429.11,-105.56999999999971,-0.007967913994531048,Medium,Spring,1,0.8762546666666666
2023-05-28,WATCH001,SmartWatch S,SmartWatches,15000,16376.58,0.0,16376.58,13678.04,80,108,0,1,5,6,2,1310126.1,2698.539999999999,0.1972899625969802,Low,Spring,0,1.091772
2023-05-29,WATCH001,SmartWatch S,SmartWatches,15000,15019.19,0.2,12015.35,17193.87,99,257,0,0,5,0,2,1189519.5,-5178.519999999999,-0.30118408479301045,Medium,Spring,1,0.8010233333333333
2023-05-30,WATCH001,SmartWatch S,SmartWatches,15000,13103.41,0.0,13103.41,14138.43,142,115,0,0,5,1,2,1860684.66,-1035.0200000000004,-0.07320614806594512,Low,Spring,0,0.8735606666666667
2023-05-31,WATCH001,SmartWatch S,SmartWatches,15000,15228.11,0.2,12182.49,16900.76,130,381,0,0,5,2,2,1583723.17,-4718.269999999999,-0.2791750193482423,High,Spring,1,0.8121659999999999
2023-06-01,WATCH001,SmartWatch S,SmartWatches,15000,16316.98,0.0,16316.98,15622.82,83,298,0,0,6,3,2,1354309.44,694.1599999999999,0.044432439213919116,Medium,Summer,0,1.0877986666666666
2023-06-02,WATCH001,SmartWatch S,SmartWatches,15000,12930.31,0.2,10344.25,17905.93,287,318,0,0,6,4,2,2968799.38,-7561.68,-0.42230032173698884,High,Summer,1,0.6896166666666667
2023-06-03,WATCH001,SmartWatch S,SmartWatches,15000,13435.03,0.0,13435.03,16000.25,141,177,0,1,6,5,2,1894338.8,-2565.2199999999993,-0.16032374494148524,Medium,Summer,0,0.8956686666666667
2023-06-04,WATCH001,SmartWatch S,SmartWatches,15000,15386.0,0.1,13847.4,15520.61,165,305,0,1,6,6,2,2284821.33,-1673.210000000001,-0.10780568547241383,High,Summer,1,0.92316
2023-06-05,WATCH001,SmartWatch S,SmartWatches,15000,16512.53,0.05,15686.91,13589.8,92,213,0,0,6,0,2,1443195.45,2097.1100000000006,0.15431500095659986,Medium,Summer,1,1.045794
2023-06-06,WATCH001,SmartWatch S,SmartWatches,15000,15169.61,0.1,13652.65,15981.75,165,335,0,0,6,1,2,2252687.76,-2329.1000000000004,-0.1457349789603767,High,Summer,1,0.9101766666666666
2023-06-07,WATCH001,SmartWatch S,SmartWatches,15000,14526.63,0.0,14526.63,15876.28,98,237,0,0,6,2,2,1423610.01,-1349.6500000000015,-0.08501046844726859,Medium,Summer,0,0.9684419999999999
2023-06-08,WATCH001,SmartWatch S,SmartWatches,15000,16946.92,0.05,16099.57,14298.35,96,141,0,0,6,3,2,1545558.78,1801.2199999999993,0.12597397601821184,Low,Summer,1,1.0733046666666666
2023-06-09,WATCH001,SmartWatch S,SmartWatches,15000,12841.53,0.0,12841.53,13231.12,133,265,0,0,6,4,2,1707924.14,-389.59000000000015,-0.029444975179727804,Medium,Summer,0,0.856102
2023-06-10,WATCH001,SmartWatch S,SmartWatches,15000,16702.14,0.0,16702.14,15163.53,101,164,0,1,6,5,2,1686915.75,1538.6099999999988,0.10146779806548994,Medium,Summer,0,1.113476
2023-06-11,WATCH001,SmartWatch S,SmartWatches,15000,14927.09,0.0,14927.09,14942.69,102,62,0,1,6,6,2,1522562.78,-15.600000000000364,-0.001043988732952391,Low,Summer,0,0.9951393333333334
2023-06-12,WATCH001,SmartWatch S,SmartWatches,15000,16361.95,0.15,13907.66,13481.79,69,220,0,0,6,0,2,959628.55,425.869999999999,0.03158853535027611,Medium,Summer,1,0.9271773333333333
2023-06-13,WATCH001,SmartWatch S,SmartWatches,15000,16848.71,0.05,16006.27,17659.86,103,117,0,0,6,1,2,1648646.17,-1653.5900000000001,-0.09363551013428192,Low,Summer,1,1.0670846666666667
2023-06-14,WATCH001,SmartWatch S,SmartWatches,15000,15796.92,0.2,12637.54,16671.1,104,294,0,0,6,2,2,1314303.91,-4033.5599999999977,-0.24194924150176042,Medium,Summer,1,0.8425026666666667
2023-06-15,WATCH001,SmartWatch S,SmartWatches,15000,15454.31,0.0,15454.31,12205.79,82,212,0,0,6,3,2,1267253.2,3248.5199999999986,0.26614582095874156,Medium,Summer,0,1.0302873333333333
2023-06-16,WATCH001,SmartWatch S,SmartWatches,15000,13446.79,0.1,12102.11,13097.54,175,385,0,0,6,4,2,2117869.75,-995.4300000000003,-0.07600129489965293,High,Summer,1,0.8068073333333333
2023-06-17,WATCH001,SmartWatch S,SmartWatches,15000,14695.97,0.2,11756.77,15739.03,245,140,0,1,6,5,2,2880409.58,-3982.26,-0.2530181339002467,Low,Summer,1,0.7837846666666667
2023-06-18,WATCH001,SmartWatch S,SmartWatches,15000,15016.61,0.0,15016.61,13095.75,108,213,0,1,6,6,2,1621794.2,1920.8600000000006,0.14667812076437017,Medium,Summer,0,1.0011073333333333
2023-06-19,WATCH001,SmartWatch S,SmartWatches,15000,15618.32,0.0,15618.32,15340.26,98,115,0,0,6,0,2,1530595.43,278.0599999999995,0.018126159530542474,Low,Summer,0,1.0412213333333333
2023-06-20,WATCH001,SmartWatch S,SmartWatches,15000,14260.24,0.05,13547.23,16590.64,112,372,0,0,6,1,2,1517289.71,-3043.41,-0.183441386227415,High,Summer,1,0.9031486666666666
2023-06-21,WATCH001,SmartWatch S,SmartWatches,15000,14928.83,0.1,13435.95,15888.61,134,238,0,0,6,2,2,1800416.93,-2452.66,-0.15436592628304174,Medium,Summer,1,0.89573
2023-06-22,WATCH001,SmartWatch S,SmartWatches,15000,15692.97,0.1,14123.68,15711.51,132,106,0,0,6,3,2,1864325.31,-1587.83,-0.10106157842244316,Low,Summer,1,0.9415786666666667
2023-06-23,WATCH001,SmartWatch S,SmartWatches,15000,13136.07,0.0,13136.07,12545.61,119,218,0,0,6,4,2,1563192.84,590.4599999999991,0.04706506897631913,Medium,Summer,0,0.875738
2023-06-24,WATCH001,SmartWatch S,SmartWatches,15000,15851.76,0.0,15851.76,12762.62,87,131,0,1,6,5,2,1379102.85,3089.1399999999994,0.24204591220298022,Low,Summer,0,1.056784
2023-06-25,WATCH001,SmartWatch S,SmartWatches,15000,15416.17,0.2,12332.94,17013.43,113,394,0,1,6,6,2,1393622.08,-4680.49,-0.27510560774635096,High,Summer,1,0.822196
2023-06-26,WATCH001,SmartWatch S,SmartWatches,15000,13814.85,0.1,12433.36,17338.49,163,231,0,0,6,0,2,2026638.36,-4905.130000000001,-0.2829041052594546,Medium,Summer,1,0.8288906666666667
2023-06-27,WATCH001,SmartWatch S,SmartWatches,15000,13656.3,0.15,11607.85,17754.15,238,371,0,0,6,1,2,2762668.67,-6146.300000000001,-0.34618948245903075,High,Summer,1,0.7738566666666666
2023-06-28,WATCH001,SmartWatch S,SmartWatches,15000,13927.52,0.1,12534.77,12401.95,141,230,0,0,6,2,2,1767402.43,132.8199999999997,0.01070960615064564,Medium,Summer,1,0.8356513333333334
2023-06-29,WATCH001,SmartWatch S,SmartWatches,15000,13851.35,0.0,13851.35,17288.91,123,107,0,0,6,3,2,1703716.4,-3437.5599999999995,-0.1988303484719395,Low,Summer,0,0.9234233333333334
2023-06-30,WATCH001,SmartWatch S,SmartWatches,15000,15991.5,0.05,15191.93,17509.71,104,253,0,0,6,4,2,1579960.22,-2317.779999999999,-0.13237112436470957,Medium,Summer,1,1.0127953333333333
2023-07-01,WATCH001,SmartWatch S,SmartWatches,15000,13610.75,0.2,10888.6,15102.71,283,285,0,1,7,5,3,3081473.39,-4214.109999999999,-0.27903005487094695,Medium,Summer,1,0.7259066666666667
2023-07-02,WATCH001,SmartWatch S,SmartWatches,15000,16369.68,0.0,16369.68,12394.98,87,198,0,1,7,6,3,1424162.58,3974.7000000000007,0.3206701422672728,Medium,Summer,0,1.091312
2023-07-03,WATCH001,SmartWatch S,SmartWatches,15000,15323.54,0.0,15323.54,17444.78,90,108,0,0,7,0,3,1379118.5,-2121.239999999998,-0.12159740621549817,Low,Summer,0,1.0215693333333333
2023-07-04,WATCH001,SmartWatch S,SmartWatches,15000,15153.16,0.0,15153.16,17276.78,101,248,0,0,7,1,3,1530469.41,-2123.619999999999,-0.12291758070658995,Medium,Summer,0,1.0102106666666666
2023-07-05,WATCH001,SmartWatch S,SmartWatches,15000,14918.98,0.15,12681.13,12422.76,162,86,0,0,7,2,3,2054343.15,258.369999999999,0.020798115716636156,Low,Summer,1,0.8454086666666666
2023-07-06,WATCH001,SmartWatch S,SmartWatches,15000,14210.28,0.0,14210.28,17670.73,80,391,0,0,7,3,3,1136822.39,-3460.449999999999,-0.19582948751975718,High,Summer,0,0.9473520000000001
2023-07-07,WATCH001,SmartWatch S,SmartWatches,15000,14823.91,0.2,11859.13,16027.83,217,174,0,0,7,4,3,2573430.66,-4168.700000000001,-0.2600913536018289,Medium,Summer,1,0.7906086666666666
2023-07-08,WATCH001,SmartWatch S,SmartWatches,15000,14938.99,0.05,14192.04,16431.23,165,262,0,1,7,5,3,2341686.8,-2239.1899999999987,-0.13627646865146423,Medium,Summer,1,0.9461360000000001
2023-07-09,WATCH001,SmartWatch S,SmartWatches,15000,15568.17,0.15,13232.94,16014.32,180,82,0,1,7,6,3,2381929.51,-2781.379999999999,-0.17368080567891733,Low,Summer,1,0.882196
2023-07-10,WATCH001,SmartWatch S,SmartWatches,15000,17005.99,0.1,15305.39,12795.44,88,380,0,0,7,0,3,1346874.74,2509.949999999999,0.19615972565226353,High,Summer,1,1.0203593333333334
2023-07-11,WATCH001,SmartWatch S,SmartWatches,15000,13941.67,0.0,13941.67,17601.56,134,246,0,0,7,1,3,1868184.24,-3659.8900000000012,-0.20792986530739327,Medium,Summer,0,0.9294446666666667
2023-07-12,WATCH001,SmartWatch S,SmartWatches,15000,16142.16,0.05,15335.05,13314.36,96,150,0,0,7,2,3,1472165.15,2020.6899999999987,0.1517677154590982,Low,Summer,1,1.0223366666666667
2023-07-13,WATCH001,SmartWatch S,SmartWatches,15000,15530.16,0.0,15530.16,16619.84,85,65,0,0,7,3,3,1320063.55,-1089.6800000000003,-0.06556501145618732,Low,Summer,0,1.035344
2023-07-14,WATCH001,SmartWatch S,SmartWatches,15000,17080.64,0.1,15372.58,17341.32,60,282,0,0,7,4,3,922354.77,-1968.7399999999998,-0.11352884324838015,Medium,Summer,1,1.0248386666666667
2023-07-15,WATCH001,SmartWatch S,SmartWatches,15000,16452.42,0.2,13161.94,15109.94,214,68,0,1,7,5,3,2816654.49,-1948.0,-0.12892175614198334,Low,Summer,1,0.8774626666666667
2023-07-16,WATCH001,SmartWatch S,SmartWatches,15000,14164.95,0.0,14164.95,15485.81,72,297,0,1,7,6,3,1019876.65,-1320.8599999999988,-0.08529486026239498,Medium,Summer,0,0.94433
2023-07-17,WATCH001,SmartWatch S,SmartWatches,15000,14599.2,0.05,13869.24,15775.32,142,155,0,0,7,0,3,1969431.82,-1906.08,-0.12082670906200317,Medium,Summer,1,0.924616
2023-07-18,WATCH001,SmartWatch S,SmartWatches,15000,15950.05,0.1,14355.04,12311.8,131,366,0,0,7,1,3,1880510.68,2043.2400000000016,0.16595786156370326,High,Summer,1,0.9570026666666668
2023-07-19,WATCH001,SmartWatch S,SmartWatches,15000,14812.14,0.0,14812.14,13574.5,90,276,0,0,7,2,3,1333092.59,1237.6399999999994,0.09117389222439128,Medium,Summer,0,0.9874759999999999
2023-07-20,WATCH001,SmartWatch S,SmartWatches,15000,14923.56,0.0,14923.56,17320.99,103,173,0,0,7,3,3,1537127.04,-2397.430000000002,-0.13841183442747798,Medium,Summer,0,0.994904
2023-07-21,WATCH001,SmartWatch S,SmartWatches,15000,16123.77,0.0,16123.77,12580.91,74,99,0,0,7,4,3,1193158.67,3542.8600000000006,0.2816060205501828,Low,Summer,0,1.074918
2023-07-22,WATCH001,SmartWatch S,SmartWatches,15000,17212.59,0.0,17212.59,16622.63,80,331,0,1,7,5,3,1377007.01,589.9599999999991,0.03549137531184891,High,Summer,0,1.147506
2023-07-23,WATCH001,SmartWatch S,SmartWatches,15000,15006.49,0.05,14256.16,13401.75,130,201,0,1,7,6,3,1853301.1,854.4099999999999,0.0637536142667935,Medium,Summer,1,0.9504106666666666
2023-07-24,WATCH001,SmartWatch S,SmartWatches,15000,16260.38,0.05,15447.36,16627.35,99,102,0,0,7,0,3,1529288.56,-1179.989999999998,-0.07096681070645641,Low,Summer,1,1.029824
2023-07-25,WATCH001,SmartWatch S,SmartWatches,15000,16900.0,0.0,16900.0,15555.41,74,384,0,0,7,1,3,1250600.36,1344.5900000000001,0.08643873739104274,High,Summer,0,1.1266666666666667
2023-07-26,WATCH001,SmartWatch S,SmartWatches,15000,15008.71,0.05,14258.27,15630.43,128,256,0,0,7,2,3,1825059.15,-1372.1599999999999,-0.08778773200737279,Medium,Summer,1,0.9505513333333334
2023-07-27,WATCH001,SmartWatch S,SmartWatches,15000,14938.82,0.2,11951.06,15029.6,209,281,0,0,7,3,3,2497771.15,-3078.540000000001,-0.20483179858412737,Medium,Summer,1,0.7967373333333333
2023-07-28,WATCH001,SmartWatch S,SmartWatches,15000,16407.3,0.0,16407.3,15250.56,72,209,0,0,7,4,3,1181325.46,1156.7399999999998,0.07584901800327332,Medium,Summer,0,1.09382
2023-07-29,WATCH001,SmartWatch S,SmartWatches,15000,16197.71,0.0,16197.71,17594.66,118,91,0,1,7,5,3,1911329.42,-1396.9500000000007,-0.07939624863452893,Low,Summer,0,1.0798473333333334
2023-07-30,WATCH001,SmartWatch S,SmartWatches,15000,14410.58,0.0,14410.58,12813.1,91,305,0,1,7,6,3,1311362.76,1597.4799999999996,0.12467552738993683,High,Summer,0,0.9607053333333333
