Date,Product_ID,Product_Name,Category,Base_Price,Current_Price,Discount,Actual_Price,Competitor_Price,Units_Sold,Inventory,Holiday_Flag,Weekend_Flag,Month,Day_of_Week,Quarter,Revenue
2024-04-22,WATCH001,SmartWatch S,SmartWatches,15000,15842.77,0.1,14258.5,12574.53,138,135,0,0,4,0,2,1967672.47
2024-04-23,WATCH001,SmartWatch S,SmartWatches,15000,15308.12,0.0,15308.12,14182.35,99,292,0,0,4,1,2,1515504.37
2024-04-24,WATCH001,SmartWatch S,SmartWatches,15000,13908.14,0.15,11821.92,16161.06,195,97,0,0,4,2,2,2305274.96
2024-04-25,WATCH001,SmartWatch S,SmartWatches,15000,16527.34,0.2,13221.87,14689.03,100,337,0,0,4,3,2,1322186.89
2024-04-26,WATCH001,SmartWatch S,SmartWatches,15000,13745.57,0.1,12371.01,16062.44,204,133,0,0,4,4,2,2523686.69
2024-04-27,WATCH001,SmartWatch S,SmartWatches,15000,14879.46,0.15,12647.54,15706.36,131,221,0,1,4,5,2,1656827.8
2024-04-28,WATCH001,SmartWatch S,SmartWatches,15000,16773.41,0.0,16773.41,14987.22,97,124,0,1,4,6,2,1627020.88
2024-04-29,WATCH001,SmartWatch S,SmartWatches,15000,16356.08,0.2,13084.87,14463.03,113,263,0,0,4,0,2,1478590.02
2024-04-30,WATCH001,SmartWatch S,SmartWatches,15000,14577.37,0.15,12390.76,16957.3,191,72,0,0,4,1,2,2366635.95
2024-05-01,WATCH001,SmartWatch S,SmartWatches,15000,15109.96,0.15,12843.47,16836.58,68,290,0,0,5,2,2,873355.89
2024-05-02,WATCH001,SmartWatch S,SmartWatches,15000,15639.94,0.0,15639.94,13473.79,75,215,0,0,5,3,2,1172995.75
2024-05-03,WATCH001,SmartWatch S,SmartWatches,15000,16324.73,0.15,13876.02,12593.81,132,83,0,0,5,4,2,1831634.6
2024-05-04,WATCH001,SmartWatch S,SmartWatches,15000,16597.99,0.1,14938.19,14078.82,94,211,0,1,5,5,2,1404190.16
2024-05-05,WATCH001,SmartWatch S,SmartWatches,15000,17158.8,0.1,15442.92,13609.66,105,106,0,1,5,6,2,1621507.03
2024-05-06,WATCH001,SmartWatch S,SmartWatches,15000,15922.78,0.15,13534.37,14705.92,93,373,0,0,5,0,2,1258696.14
2024-05-07,WATCH001,SmartWatch S,SmartWatches,15000,15933.85,0.15,13543.77,12187.05,163,210,0,0,5,1,2,2207635.29
2024-05-08,WATCH001,SmartWatch S,SmartWatches,15000,13373.94,0.05,12705.24,12763.87,134,76,0,0,5,2,2,1702502.1
2024-05-09,WATCH001,SmartWatch S,SmartWatches,15000,17071.2,0.2,13656.96,16159.02,82,284,0,0,5,3,2,1119870.63
2024-05-10,WATCH001,SmartWatch S,SmartWatches,15000,14539.36,0.2,11631.49,14017.88,220,64,0,0,5,4,2,2558926.91
2024-05-11,WATCH001,SmartWatch S,SmartWatches,15000,14912.92,0.05,14167.27,15310.97,66,227,0,1,5,5,2,935039.84
2024-05-12,WATCH001,SmartWatch S,SmartWatches,15000,13907.03,0.0,13907.03,17691.92,131,96,0,1,5,6,2,1821821.36
2024-05-13,WATCH001,SmartWatch S,SmartWatches,15000,17095.44,0.0,17095.44,12089.14,62,266,0,0,5,0,2,1059917.24
2024-05-14,WATCH001,SmartWatch S,SmartWatches,15000,14250.16,0.0,14250.16,14694.74,113,153,0,0,5,1,2,1610267.55
2024-05-15,WATCH001,SmartWatch S,SmartWatches,15000,14710.15,0.1,13239.14,14489.08,163,391,0,0,5,2,2,2157979.18
2024-05-16,WATCH001,SmartWatch S,SmartWatches,15000,15836.44,0.1,14252.8,16999.63,131,260,0,0,5,3,2,1867116.66
2024-05-17,WATCH001,SmartWatch S,SmartWatches,15000,15492.88,0.1,13943.59,15511.17,138,122,0,0,5,4,2,1924215.48
2024-05-18,WATCH001,SmartWatch S,SmartWatches,15000,14937.26,0.1,13443.53,13882.69,108,376,0,1,5,5,2,1451901.57
2024-05-19,WATCH001,SmartWatch S,SmartWatches,15000,13712.11,0.1,12340.89,12633.08,209,167,0,1,5,6,2,2579247.03
2024-05-20,WATCH001,SmartWatch S,SmartWatches,15000,15723.27,0.0,15723.27,17703.64,103,64,0,0,5,0,2,1619497.15
2024-05-21,WATCH001,SmartWatch S,SmartWatches,15000,12984.21,0.05,12335.0,17305.47,70,295,0,0,5,1,2,863449.72
2024-05-22,WATCH001,SmartWatch S,SmartWatches,15000,14744.94,0.05,14007.69,15515.18,149,146,0,0,5,2,2,2087146.46
2024-05-23,WATCH001,SmartWatch S,SmartWatches,15000,15145.37,0.05,14388.1,17431.93,112,397,0,0,5,3,2,1611467.33
2024-05-24,WATCH001,SmartWatch S,SmartWatches,15000,13609.73,0.15,11568.27,14644.53,235,162,0,0,5,4,2,2718544.25
2024-05-25,WATCH001,SmartWatch S,SmartWatches,15000,16423.03,0.1,14780.72,17929.57,149,376,0,1,5,5,2,2202327.7
2024-05-26,WATCH001,SmartWatch S,SmartWatches,15000,12963.37,0.1,11667.03,16807.03,257,119,0,1,5,6,2,2998427.56
2024-05-27,WATCH001,SmartWatch S,SmartWatches,15000,13643.44,0.0,13643.44,14968.97,127,288,0,0,5,0,2,1732717.24
2024-05-28,WATCH001,SmartWatch S,SmartWatches,15000,16216.85,0.0,16216.85,14997.71,78,210,0,0,5,1,2,1264914.54
2024-05-29,WATCH001,SmartWatch S,SmartWatches,15000,17131.84,0.05,16275.25,15980.18,91,119,0,0,5,2,2,1481047.71
2024-05-30,WATCH001,SmartWatch S,SmartWatches,15000,14012.08,0.0,14012.08,16386.62,109,275,0,0,5,3,2,1527317.21
2024-05-31,WATCH001,SmartWatch S,SmartWatches,15000,13522.69,0.05,12846.56,15179.0,146,129,0,0,5,4,2,1875597.79
2024-06-01,WATCH001,SmartWatch S,SmartWatches,15000,15580.07,0.0,15580.07,12707.63,99,229,0,1,6,5,2,1542427.24
2024-06-02,WATCH001,SmartWatch S,SmartWatches,15000,14024.83,0.2,11219.87,12001.46,203,386,0,1,6,6,2,2277633.1
2024-06-03,WATCH001,SmartWatch S,SmartWatches,15000,16951.27,0.0,16951.27,17204.13,74,312,0,0,6,0,2,1254393.92
2024-06-04,WATCH001,SmartWatch S,SmartWatches,15000,16252.67,0.0,16252.67,15651.43,96,216,0,0,6,1,2,1560256.66
2024-06-05,WATCH001,SmartWatch S,SmartWatches,15000,14431.23,0.0,14431.23,16088.76,97,119,0,0,6,2,2,1399828.87
2024-06-06,WATCH001,SmartWatch S,SmartWatches,15000,14533.11,0.0,14533.11,17782.91,116,316,0,0,6,3,2,1685841.12
2024-06-07,WATCH001,SmartWatch S,SmartWatches,15000,14045.46,0.2,11236.37,12721.63,264,52,0,0,6,4,2,2966400.68
2024-06-08,WATCH001,SmartWatch S,SmartWatches,15000,15651.85,0.0,15651.85,14243.63,59,333,0,1,6,5,2,923459.28
2024-06-09,WATCH001,SmartWatch S,SmartWatches,15000,12849.91,0.05,12207.42,13822.34,218,115,0,1,6,6,2,2661216.91
2024-06-10,WATCH001,SmartWatch S,SmartWatches,15000,14194.21,0.0,14194.21,13513.52,108,321,0,0,6,0,2,1532974.62
2024-06-11,WATCH001,SmartWatch S,SmartWatches,15000,16457.11,0.0,16457.11,12618.88,81,240,0,0,6,1,2,1333025.74
2024-06-12,WATCH001,SmartWatch S,SmartWatches,15000,16327.83,0.05,15511.44,13087.5,99,141,0,0,6,2,2,1535632.22
2024-06-13,WATCH001,SmartWatch S,SmartWatches,15000,14482.31,0.15,12309.97,14413.77,152,378,0,0,6,3,2,1871115.0
2024-06-14,WATCH001,SmartWatch S,SmartWatches,15000,17082.53,0.05,16228.41,12759.94,80,298,0,0,6,4,2,1298272.4
2024-06-15,WATCH001,SmartWatch S,SmartWatches,15000,14914.24,0.0,14914.24,14257.87,108,190,0,1,6,5,2,1610737.62
2024-06-16,WATCH001,SmartWatch S,SmartWatches,15000,12985.21,0.0,12985.21,16113.23,160,276,0,1,6,6,2,2077633.44
2024-06-17,WATCH001,SmartWatch S,SmartWatches,15000,13626.57,0.0,13626.57,16896.2,142,134,0,0,6,0,2,1934973.24
2024-06-18,WATCH001,SmartWatch S,SmartWatches,15000,14938.76,0.2,11951.01,13790.7,139,381,0,0,6,1,2,1661190.37
2024-06-19,WATCH001,SmartWatch S,SmartWatches,15000,14046.68,0.0,14046.68,13416.05,117,264,0,0,6,2,2,1643462.1
2024-06-20,WATCH001,SmartWatch S,SmartWatches,15000,12931.46,0.0,12931.46,12568.61,109,155,0,0,6,3,2,1409529.53
2024-06-21,WATCH001,SmartWatch S,SmartWatches,15000,13438.24,0.2,10750.6,12413.94,178,287,0,0,6,4,2,1913605.99
2024-06-22,WATCH001,SmartWatch S,SmartWatches,15000,14049.64,0.15,11942.2,12895.61,215,72,0,1,6,5,2,2567572.6
2024-06-23,WATCH001,SmartWatch S,SmartWatches,15000,16962.57,0.0,16962.57,15120.96,69,373,0,1,6,6,2,1170416.99
2024-06-24,WATCH001,SmartWatch S,SmartWatches,15000,16680.26,0.2,13344.21,14369.94,170,203,0,0,6,0,2,2268515.57
2024-06-25,WATCH001,SmartWatch S,SmartWatches,15000,13682.77,0.0,13682.77,14266.78,113,90,0,0,6,1,2,1546153.16
2024-06-26,WATCH001,SmartWatch S,SmartWatches,15000,15797.87,0.15,13428.19,13737.5,92,262,0,0,6,2,2,1235393.26
2024-06-27,WATCH001,SmartWatch S,SmartWatches,15000,13046.51,0.1,11741.86,13147.73,190,72,0,0,6,3,2,2230954.02
2024-06-28,WATCH001,SmartWatch S,SmartWatches,15000,16966.27,0.0,16966.27,14263.51,75,341,0,0,6,4,2,1272470.37
2024-06-29,WATCH001,SmartWatch S,SmartWatches,15000,13897.89,0.0,13897.89,12762.2,109,232,0,1,6,5,2,1514870.28
2024-06-30,WATCH001,SmartWatch S,SmartWatches,15000,14124.36,0.0,14124.36,12945.97,110,122,0,1,6,6,2,1553679.68
2024-07-01,WATCH001,SmartWatch S,SmartWatches,15000,16173.42,0.1,14556.08,12095.03,115,309,0,0,7,0,3,1673948.65
2024-07-02,WATCH001,SmartWatch S,SmartWatches,15000,14457.58,0.05,13734.7,15039.3,137,172,0,0,7,1,3,1881653.54
2024-07-03,WATCH001,SmartWatch S,SmartWatches,15000,14160.15,0.0,14160.15,13770.65,117,55,0,0,7,2,3,1656738.09
2024-07-04,WATCH001,SmartWatch S,SmartWatches,15000,16670.75,0.2,13336.6,13155.49,48,303,0,0,7,3,3,640156.66
2024-07-05,WATCH001,SmartWatch S,SmartWatches,15000,16790.08,0.15,14271.57,14099.37,143,160,0,0,7,4,3,2040834.36
2024-07-06,WATCH001,SmartWatch S,SmartWatches,15000,14367.94,0.0,14367.94,12754.81,119,247,0,1,7,5,3,1709785.35
2024-07-07,WATCH001,SmartWatch S,SmartWatches,15000,15113.13,0.15,12846.16,13217.96,197,50,0,1,7,6,3,2530694.26
2024-07-08,WATCH001,SmartWatch S,SmartWatches,15000,16336.26,0.15,13885.82,15542.56,43,310,0,0,7,0,3,597090.44
2024-07-09,WATCH001,SmartWatch S,SmartWatches,15000,15216.1,0.05,14455.29,16216.43,134,176,0,0,7,1,3,1937009.11
2024-07-10,WATCH001,SmartWatch S,SmartWatches,15000,15581.03,0.0,15581.03,12915.95,89,87,0,0,7,2,3,1386711.59
2024-07-11,WATCH001,SmartWatch S,SmartWatches,15000,15798.04,0.15,13428.33,12146.56,84,357,0,0,7,3,3,1127979.94
2024-07-12,WATCH001,SmartWatch S,SmartWatches,15000,14248.28,0.0,14248.28,16016.47,105,252,0,0,7,4,3,1496068.99
2024-07-13,WATCH001,SmartWatch S,SmartWatches,15000,15408.92,0.05,14638.48,17479.24,155,97,0,1,7,5,3,2268964.01
2024-07-14,WATCH001,SmartWatch S,SmartWatches,15000,16896.56,0.1,15206.9,17871.04,82,309,0,1,7,6,3,1246966.11
2024-07-15,WATCH001,SmartWatch S,SmartWatches,15000,15552.34,0.05,14774.72,14477.04,123,186,0,0,7,0,3,1817290.43
2024-07-16,WATCH001,SmartWatch S,SmartWatches,15000,13883.17,0.0,13883.17,17886.18,132,54,0,0,7,1,3,1832577.93
2024-07-17,WATCH001,SmartWatch S,SmartWatches,15000,16320.92,0.15,13872.78,12513.6,48,254,0,0,7,2,3,665893.47
2024-07-18,WATCH001,SmartWatch S,SmartWatches,15000,16162.82,0.0,16162.82,12131.92,79,175,0,0,7,3,3,1276862.51
2024-07-19,WATCH001,SmartWatch S,SmartWatches,15000,12812.77,0.0,12812.77,15942.71,139,392,0,0,7,4,3,1780975.11
2024-07-20,WATCH001,SmartWatch S,SmartWatches,15000,15501.73,0.15,13176.47,16176.19,196,196,0,1,7,5,3,2582587.69
2024-07-21,WATCH001,SmartWatch S,SmartWatches,15000,13235.83,0.2,10588.66,12417.88,201,216,0,1,7,6,3,2128321.63
2024-07-22,WATCH001,SmartWatch S,SmartWatches,15000,15092.95,0.1,13583.65,16453.21,156,60,0,0,7,0,3,2119050.05
2024-07-23,WATCH001,SmartWatch S,SmartWatches,15000,14651.01,0.0,14651.01,14388.52,51,337,0,0,7,1,3,747201.31
2024-07-24,WATCH001,SmartWatch S,SmartWatches,15000,14260.01,0.0,14260.01,17856.12,134,203,0,0,7,2,3,1910840.99
2024-07-25,WATCH001,SmartWatch S,SmartWatches,15000,14232.2,0.0,14232.2,15526.77,126,77,0,0,7,3,3,1793257.36
2024-07-26,WATCH001,SmartWatch S,SmartWatches,15000,14735.73,0.0,14735.73,12107.75,67,250,0,0,7,4,3,987294.21
2024-07-27,WATCH001,SmartWatch S,SmartWatches,15000,15046.77,0.05,14294.43,17816.64,160,90,0,1,7,5,3,2287108.62
2024-07-28,WATCH001,SmartWatch S,SmartWatches,15000,13069.12,0.0,13069.12,13136.17,97,267,0,1,7,6,3,1267704.92
2024-07-29,WATCH001,SmartWatch S,SmartWatches,15000,16536.48,0.15,14056.01,15706.17,160,107,0,0,7,0,3,2248961.13
2024-07-30,WATCH001,SmartWatch S,SmartWatches,15000,12877.52,0.2,10302.01,16971.18,116,325,0,0,7,1,3,1195033.72
2024-07-31,WATCH001,SmartWatch S,SmartWatches,15000,13915.66,0.1,12524.09,16252.06,169,156,0,0,7,2,3,2116571.6
2024-08-01,WATCH001,SmartWatch S,SmartWatches,15000,12931.49,0.15,10991.76,13206.82,140,280,0,0,8,3,3,1538846.8
2024-08-02,WATCH001,SmartWatch S,SmartWatches,15000,14269.87,0.1,12842.88,14510.7,168,112,0,0,8,4,3,2157603.74
2024-08-03,WATCH001,SmartWatch S,SmartWatches,15000,14895.39,0.05,14150.62,13624.05,96,356,0,1,8,5,3,1358459.79
2024-08-04,WATCH001,SmartWatch S,SmartWatches,15000,15472.96,0.05,14699.31,14374.47,121,235,0,1,8,6,3,1778616.44
2024-08-05,WATCH001,SmartWatch S,SmartWatches,15000,16651.23,0.1,14986.11,16480.46,139,96,0,0,8,0,3,2083069.46
2024-08-06,WATCH001,SmartWatch S,SmartWatches,15000,14977.42,0.0,14977.42,12785.59,97,289,0,0,8,1,3,1452809.99
2024-08-07,WATCH001,SmartWatch S,SmartWatches,15000,13677.33,0.0,13677.33,14647.38,106,183,0,0,8,2,3,1449797.19
2024-08-08,WATCH001,SmartWatch S,SmartWatches,15000,16463.89,0.2,13171.11,12755.64,195,317,0,0,8,3,3,2568366.5
2024-08-09,WATCH001,SmartWatch S,SmartWatches,15000,16639.04,0.1,14975.13,14787.5,128,189,0,0,8,4,3,1916817.14
2024-08-10,WATCH001,SmartWatch S,SmartWatches,15000,15537.5,0.0,15537.5,16818.45,109,80,0,1,8,5,3,1693587.81
2024-08-11,WATCH001,SmartWatch S,SmartWatches,15000,16286.14,0.2,13028.91,14774.74,90,372,0,1,8,6,3,1172601.95
2024-08-12,WATCH001,SmartWatch S,SmartWatches,15000,14938.67,0.15,12697.87,14775.72,203,169,0,0,8,0,3,2577668.28
2024-08-13,WATCH001,SmartWatch S,SmartWatches,15000,16447.1,0.2,13157.68,15326.93,152,276,0,0,8,1,3,1999967.31
2024-08-14,WATCH001,SmartWatch S,SmartWatches,15000,14854.91,0.1,13369.42,17808.44,178,98,0,0,8,2,3,2379756.91
2024-08-15,WATCH001,SmartWatch S,SmartWatches,15000,16400.23,0.1,14760.21,12196.95,97,221,1,0,8,3,3,1431740.23
2024-08-16,WATCH001,SmartWatch S,SmartWatches,15000,15659.8,0.15,13310.83,16980.2,154,67,0,0,8,4,3,2049867.18
2024-08-17,WATCH001,SmartWatch S,SmartWatches,15000,16585.97,0.0,16585.97,15290.41,60,280,0,1,8,5,3,995158.5
2024-08-18,WATCH001,SmartWatch S,SmartWatches,15000,14177.65,0.0,14177.65,13691.58,126,154,0,1,8,6,3,1786383.71
2024-08-19,WATCH001,SmartWatch S,SmartWatches,15000,12982.59,0.0,12982.59,12951.22,141,278,0,0,8,0,3,1830544.56
2024-08-20,WATCH001,SmartWatch S,SmartWatches,15000,13346.72,0.0,13346.72,13400.38,121,157,0,0,8,1,3,1614952.87
2024-08-21,WATCH001,SmartWatch S,SmartWatches,15000,15077.04,0.0,15077.04,16581.66,101,56,0,0,8,2,3,1522781.44
2024-08-22,WATCH001,SmartWatch S,SmartWatches,15000,16304.39,0.0,16304.39,15710.08,49,377,0,0,8,3,3,798915.15
2024-08-23,WATCH001,SmartWatch S,SmartWatches,15000,13453.49,0.0,13453.49,14622.2,122,255,0,0,8,4,3,1641325.96
2024-08-24,WATCH001,SmartWatch S,SmartWatches,15000,16095.95,0.1,14486.35,15484.42,146,109,0,1,8,5,3,2115007.73
2024-08-25,WATCH001,SmartWatch S,SmartWatches,15000,13518.42,0.05,12842.5,13361.02,111,307,0,1,8,6,3,1425517.52
2024-08-26,WATCH001,SmartWatch S,SmartWatches,15000,14655.47,0.1,13189.93,15089.57,144,163,0,0,8,0,3,1899349.51
2024-08-27,WATCH001,SmartWatch S,SmartWatches,15000,15733.08,0.0,15733.08,17115.23,88,75,0,0,8,1,3,1384510.88
2024-08-28,WATCH001,SmartWatch S,SmartWatches,15000,14961.81,0.1,13465.63,17853.16,71,298,0,0,8,2,3,956059.92
2024-08-29,WATCH001,SmartWatch S,SmartWatches,15000,15427.71,0.05,14656.32,12541.17,108,190,0,0,8,3,3,1582882.9
2024-08-30,WATCH001,SmartWatch S,SmartWatches,15000,13153.34,0.0,13153.34,17755.41,152,324,0,0,8,4,3,1999308.13
2024-08-31,WATCH001,SmartWatch S,SmartWatches,15000,16296.72,0.15,13852.21,16224.63,190,134,0,1,8,5,3,2631920.13
2024-09-01,WATCH001,SmartWatch S,SmartWatches,15000,14774.61,0.1,13297.15,17150.24,152,377,0,1,9,6,3,2021166.31
2024-09-02,WATCH001,SmartWatch S,SmartWatches,15000,14995.66,0.15,12746.31,17589.21,203,174,0,0,9,0,3,2587501.61
2024-09-03,WATCH001,SmartWatch S,SmartWatches,15000,15172.73,0.0,15172.73,14726.9,88,86,0,0,9,1,3,1335200.14
2024-09-04,WATCH001,SmartWatch S,SmartWatches,15000,12766.74,0.1,11490.06,13449.04,86,242,0,0,9,2,3,988145.56
2024-09-05,WATCH001,SmartWatch S,SmartWatches,15000,14459.82,0.05,13736.83,14690.91,152,90,0,0,9,3,3,2087997.98
2024-09-06,WATCH001,SmartWatch S,SmartWatches,15000,14326.23,0.0,14326.23,14713.1,80,235,0,0,9,4,3,1146098.05
2024-09-07,WATCH001,SmartWatch S,SmartWatches,15000,12965.81,0.0,12965.81,16652.46,169,66,0,1,9,5,3,2191221.86
2024-09-08,WATCH001,SmartWatch S,SmartWatches,15000,16173.17,0.0,16173.17,12899.18,67,315,0,1,9,6,3,1083602.5
2024-09-09,WATCH001,SmartWatch S,SmartWatches,15000,13891.39,0.1,12502.25,13368.37,146,169,0,0,9,0,3,1825328.8
2024-09-10,WATCH001,SmartWatch S,SmartWatches,15000,13336.53,0.0,13336.53,13855.61,111,58,0,0,9,1,3,1480355.19
2024-09-11,WATCH001,SmartWatch S,SmartWatches,15000,17186.36,0.2,13749.09,13851.8,51,291,0,0,9,2,3,701203.61
2024-09-12,WATCH001,SmartWatch S,SmartWatches,15000,13645.87,0.0,13645.87,15526.22,109,182,0,0,9,3,3,1487399.87
2024-09-13,WATCH001,SmartWatch S,SmartWatches,15000,16630.95,0.05,15799.41,17769.0,97,85,0,0,9,4,3,1532542.37
2024-09-14,WATCH001,SmartWatch S,SmartWatches,15000,14775.43,0.0,14775.43,12132.81,88,249,0,1,9,5,3,1300237.73
2024-09-15,WATCH001,SmartWatch S,SmartWatches,15000,14612.67,0.2,11690.13,13620.35,227,298,0,1,9,6,3,2653660.37
2024-09-16,WATCH001,SmartWatch S,SmartWatches,15000,15693.1,0.1,14123.79,14497.3,122,176,0,0,9,0,3,1723102.8
2024-09-17,WATCH001,SmartWatch S,SmartWatches,15000,15850.99,0.1,14265.89,15390.43,150,367,0,0,9,1,3,2139883.77
2024-09-18,WATCH001,SmartWatch S,SmartWatches,15000,13278.64,0.05,12614.71,16714.0,177,190,0,0,9,2,3,2232803.58
2024-09-19,WATCH001,SmartWatch S,SmartWatches,15000,13267.55,0.05,12604.17,16168.92,164,375,0,0,9,3,3,2067084.17
2024-09-20,WATCH001,SmartWatch S,SmartWatches,15000,17002.43,0.05,16152.31,12849.67,87,288,0,0,9,4,3,1405250.97
2024-09-21,WATCH001,SmartWatch S,SmartWatches,15000,14468.91,0.05,13745.46,17740.89,156,132,0,1,9,5,3,2144292.49
2024-09-22,WATCH001,SmartWatch S,SmartWatches,15000,17079.84,0.15,14517.86,17408.92,122,313,0,1,9,6,3,1771179.05
2024-09-23,WATCH001,SmartWatch S,SmartWatches,15000,16365.94,0.05,15547.64,17973.63,101,212,0,0,9,0,3,1570311.75
2024-09-24,WATCH001,SmartWatch S,SmartWatches,15000,14715.5,0.0,14715.5,15121.08,98,114,0,0,9,1,3,1442118.73
2024-09-25,WATCH001,SmartWatch S,SmartWatches,15000,12818.69,0.0,12818.69,13320.78,106,344,0,0,9,2,3,1358781.33
2024-09-26,WATCH001,SmartWatch S,SmartWatches,15000,14746.2,0.0,14746.2,13026.61,107,237,0,0,9,3,3,1577843.26
2024-09-27,WATCH001,SmartWatch S,SmartWatches,15000,15922.1,0.2,12737.68,12511.2,194,394,0,0,9,4,3,2471109.94
2024-09-28,WATCH001,SmartWatch S,SmartWatches,15000,15691.45,0.0,15691.45,17737.33,95,299,0,1,9,5,3,1490688.14
2024-09-29,WATCH001,SmartWatch S,SmartWatches,15000,13865.7,0.0,13865.7,17566.75,165,134,0,1,9,6,3,2287839.84
2024-09-30,WATCH001,SmartWatch S,SmartWatches,15000,15992.64,0.0,15992.64,16594.58,79,55,0,0,9,0,3,1263418.47
2024-10-01,WATCH001,SmartWatch S,SmartWatches,15000,15062.44,0.0,15062.44,13389.5,49,257,0,0,10,1,4,738059.62
2024-10-02,WATCH001,SmartWatch S,SmartWatches,15000,16396.36,0.1,14756.73,12810.23,176,81,1,0,10,2,4,2597184.19
2024-10-03,WATCH001,SmartWatch S,SmartWatches,15000,16973.6,0.0,16973.6,13114.99,92,243,0,0,10,3,4,1561571.39
2024-10-04,WATCH001,SmartWatch S,SmartWatches,15000,17224.3,0.2,13779.44,15333.7,185,58,0,0,10,4,4,2549195.8
2024-10-05,WATCH001,SmartWatch S,SmartWatches,15000,14172.47,0.05,13463.85,14546.96,54,344,0,1,10,5,4,727047.81
2024-10-06,WATCH001,SmartWatch S,SmartWatches,15000,14012.86,0.15,11910.93,17833.38,283,61,0,1,10,6,4,3370793.5
2024-10-07,WATCH001,SmartWatch S,SmartWatches,15000,16049.98,0.2,12839.98,12002.46,62,396,0,0,10,0,4,796078.79
2024-10-08,WATCH001,SmartWatch S,SmartWatches,15000,16871.74,0.05,16028.16,13727.6,97,299,0,0,10,1,4,1554731.17
2024-10-09,WATCH001,SmartWatch S,SmartWatches,15000,15682.56,0.1,14114.3,16275.61,181,118,0,0,10,2,4,2554688.87
2024-10-10,WATCH001,SmartWatch S,SmartWatches,15000,14186.93,0.1,12768.23,13513.21,134,228,0,0,10,3,4,1710943.27
2024-10-11,WATCH001,SmartWatch S,SmartWatches,15000,16904.85,0.1,15214.36,14743.9,152,76,0,0,10,4,4,2312583.18
2024-10-12,WATCH001,SmartWatch S,SmartWatches,15000,14785.46,0.0,14785.46,14546.33,68,268,0,1,10,5,4,1005410.98
2024-10-13,WATCH001,SmartWatch S,SmartWatches,15000,14668.83,0.2,11735.06,15224.5,229,339,0,1,10,6,4,2687329.15
2024-10-14,WATCH001,SmartWatch S,SmartWatches,15000,14748.51,0.2,11798.81,16688.14,312,293,0,0,10,0,4,3681227.73
2024-10-15,WATCH001,SmartWatch S,SmartWatches,15000,15608.21,0.1,14047.39,17457.33,152,141,0,0,10,1,4,2135202.64
2024-10-16,WATCH001,SmartWatch S,SmartWatches,15000,15256.71,0.2,12205.37,16724.09,142,393,0,0,10,2,4,1733162.73
2024-10-17,WATCH001,SmartWatch S,SmartWatches,15000,14207.53,0.0,14207.53,12817.5,139,254,0,0,10,3,4,1974846.67
2024-10-18,WATCH001,SmartWatch S,SmartWatches,15000,14868.43,0.2,11894.74,17268.69,260,384,0,0,10,4,4,3092633.6
2024-10-19,WATCH001,SmartWatch S,SmartWatches,15000,15783.86,0.05,14994.67,16825.57,167,217,0,1,10,5,4,2504110.11
2024-10-20,WATCH001,SmartWatch S,SmartWatches,15000,14541.25,0.1,13087.12,15081.8,236,255,0,1,10,6,4,3088560.82
2024-10-21,WATCH001,SmartWatch S,SmartWatches,15000,14431.43,0.05,13709.86,14328.73,139,116,0,0,10,0,4,1905669.85
2024-10-22,WATCH001,SmartWatch S,SmartWatches,15000,16865.63,0.0,16865.63,12546.22,84,388,0,0,10,1,4,1416712.92
2024-10-23,WATCH001,SmartWatch S,SmartWatches,15000,14609.38,0.2,11687.5,14433.72,303,85,0,0,10,2,4,3541312.54
2024-10-24,WATCH001,SmartWatch S,SmartWatches,15000,13051.92,0.15,11094.13,15562.23,91,392,0,0,10,3,4,1009566.15
2024-10-25,WATCH001,SmartWatch S,SmartWatches,15000,16476.96,0.0,16476.96,13023.18,98,294,0,0,10,4,4,1614741.83
2024-10-26,WATCH001,SmartWatch S,SmartWatches,15000,15702.66,0.0,15702.66,17291.13,132,162,0,1,10,5,4,2072750.78
2024-10-27,WATCH001,SmartWatch S,SmartWatches,15000,15189.15,0.2,12151.32,17514.23,181,208,0,1,10,6,4,2199388.93
2024-10-28,WATCH001,SmartWatch S,SmartWatches,15000,14766.72,0.05,14028.39,13646.48,142,66,0,0,10,0,4,1992031.06
2024-10-29,WATCH001,SmartWatch S,SmartWatches,15000,14494.94,0.0,14494.94,13721.2,61,289,0,0,10,1,4,884191.31
2024-10-30,WATCH001,SmartWatch S,SmartWatches,15000,16624.78,0.2,13299.83,12419.17,211,78,0,0,10,2,4,2806263.41
2024-10-31,WATCH001,SmartWatch S,SmartWatches,15000,13527.69,0.2,10822.15,14067.04,67,222,0,0,10,3,4,725084.2
2024-11-01,WATCH001,SmartWatch S,SmartWatches,15000,13964.88,0.05,13266.64,16610.53,247,230,1,0,11,4,4,3276859.41
2024-11-02,WATCH001,SmartWatch S,SmartWatches,15000,13746.87,0.2,10997.5,14781.29,227,260,0,1,11,5,4,2496431.99
2024-11-03,WATCH001,SmartWatch S,SmartWatches,15000,16681.09,0.0,16681.09,16576.79,142,118,0,1,11,6,4,2368714.62
2024-11-04,WATCH001,SmartWatch S,SmartWatches,15000,15768.36,0.2,12614.69,17084.13,100,388,0,0,11,0,4,1261468.99
2024-11-05,WATCH001,SmartWatch S,SmartWatches,15000,14563.01,0.1,13106.7,17443.46,276,112,0,0,11,1,4,3617450.48
